Time,thread_pool
2023-05-25 07:18:00,4.25
2023-05-25 07:19:00,4.25
2023-05-25 07:20:00,6.5
2023-05-25 07:21:00,6.5
2023-05-25 07:22:00,11.75
2023-05-25 07:23:00,10.5
2023-05-25 07:24:00,8.625
2023-05-25 07:25:00,7.666666666666666
2023-05-25 07:26:00,7.833333333333333
2023-05-25 07:27:00,10.166666666666666
2023-05-25 07:28:00,8.75
2023-05-25 07:29:00,9.916666666666668
2023-05-25 07:30:00,12.166666666666666
2023-05-25 07:31:00,12.583333333333334
2023-05-25 07:32:00,12.25
2023-05-25 07:33:00,13.083333333333332
2023-05-25 07:34:00,12.333333333333334
2023-05-25 07:35:00,10.833333333333332
2023-05-25 07:36:00,10.0
2023-05-25 07:37:00,8.833333333333334
2023-05-25 07:38:00,7.666666666666666
2023-05-25 07:39:00,7.583333333333334
2023-05-25 07:40:00,6.166666666666667
2023-05-25 07:41:00,6.083333333333333
2023-05-25 07:42:00,5.916666666666667
2023-05-25 07:43:00,5.166666666666667
2023-05-25 07:44:00,4.25
2023-05-25 07:45:00,3.75
2023-05-25 07:46:00,3.583333333333333
2023-05-25 07:47:00,3.166666666666667
2023-05-25 07:48:00,3.333333333333333
2023-05-25 07:49:00,3.8333333333333335
2023-05-25 07:50:00,4.25
2023-05-25 07:51:00,4.875
2023-05-25 07:52:00,5.875
2023-05-25 07:53:00,7.125
2023-05-25 07:54:00,7.25
2023-05-25 07:55:00,9.75
2023-05-25 07:56:00,10.625
2023-05-25 07:57:00,11.625
2023-05-25 07:58:00,16.375
2023-05-25 07:59:00,16.75
2023-05-25 08:00:00,15.027777777777777
2023-05-25 08:01:00,13.833333333333332
2023-05-25 08:02:00,15.333333333333334
2023-05-25 08:03:00,10.25
2023-05-25 08:04:00,9.375
2023-05-25 08:05:00,7.9375
2023-05-25 08:06:00,9.1875
2023-05-25 08:07:00,6.8125
2023-05-25 08:08:00,7.0
2023-05-25 08:09:00,6.25
2023-05-25 08:10:00,5.1875
2023-05-25 08:11:00,5.1875
2023-05-25 08:12:00,4.75
2023-05-25 08:13:00,3.9999999999999996
2023-05-25 08:14:00,3.8125
2023-05-25 08:15:00,3.4375
2023-05-25 08:16:00,3.5
2023-05-25 08:17:00,3.5
2023-05-25 08:18:00,3.5
2023-05-25 08:19:00,3.166666666666667
2023-05-25 08:20:00,4.75
2023-05-25 08:21:00,4.625
2023-05-25 08:22:00,5.5
2023-05-25 08:23:00,15.25
2023-05-25 08:24:00,9.5
2023-05-25 08:25:00,8.75
2023-05-25 08:26:00,12.0
2023-05-25 08:27:00,17.375
2023-05-25 08:28:00,12.583333333333332
2023-05-25 08:29:00,12.416666666666668
2023-05-25 08:30:00,14.75
2023-05-25 08:31:00,14.75
2023-05-25 08:32:00,15.083333333333332
2023-05-25 08:33:00,14.0
2023-05-25 08:34:00,14.0
2023-05-25 08:35:00,13.0
2023-05-25 08:36:00,12.333333333333334
2023-05-25 08:37:00,9.583333333333334
2023-05-25 08:38:00,8.583333333333334
2023-05-25 08:39:00,8.25
2023-05-25 08:40:00,6.416666666666666
2023-05-25 08:41:00,5.333333333333334
2023-05-25 08:42:00,5.0
2023-05-25 08:43:00,4.75
2023-05-25 08:44:00,3.833333333333333
2023-05-25 08:45:00,3.416666666666667
2023-05-25 08:46:00,3.25
2023-05-25 08:47:00,3.375
2023-05-25 08:48:00,3.375
2023-05-25 08:49:00,4.625
2023-05-25 08:50:00,4.25
2023-05-25 08:51:00,6.125
2023-05-25 08:52:00,6.625
2023-05-25 08:53:00,10.0
2023-05-25 08:54:00,7.5
2023-05-25 08:55:00,8.875
2023-05-25 08:56:00,11.375
2023-05-25 08:57:00,16.25
2023-05-25 08:58:00,14.61111111111111
2023-05-25 08:59:00,14.5
2023-05-25 09:00:00,14.75
2023-05-25 09:01:00,14.5
2023-05-25 09:02:00,16.833333333333336
2023-05-25 09:03:00,14.833333333333332
2023-05-25 09:04:00,15.25
2023-05-25 09:05:00,12.083333333333332
2023-05-25 09:06:00,12.916666666666668
2023-05-25 09:07:00,8.833333333333334
2023-05-25 09:08:00,9.166666666666666
2023-05-25 09:09:00,8.083333333333332
2023-05-25 09:10:00,7.083333333333333
2023-05-25 09:11:00,5.5
2023-05-25 09:12:00,5.333333333333334
2023-05-25 09:13:00,4.833333333333334
2023-05-25 09:14:00,4.0
2023-05-25 09:15:00,3.333333333333333
2023-05-25 09:16:00,3.75
2023-05-25 09:17:00,3.25
2023-05-25 09:18:00,3.5
2023-05-25 09:19:00,4.0
2023-05-25 09:20:00,4.125
2023-05-25 09:21:00,5.875
2023-05-25 09:22:00,6.75
2023-05-25 09:23:00,10.25
2023-05-25 09:24:00,11.0
2023-05-25 09:25:00,9.625
2023-05-25 09:26:00,11.0
2023-05-25 09:27:00,13.11111111111111
2023-05-25 09:28:00,9.833333333333334
2023-05-25 09:29:00,8.9375
2023-05-25 09:30:00,10.5625
2023-05-25 09:31:00,11.625
2023-05-25 09:32:00,10.125
2023-05-25 09:33:00,10.5625
2023-05-25 09:34:00,10.1875
2023-05-25 09:35:00,9.625
2023-05-25 09:36:00,8.4375
2023-05-25 09:37:00,7.6875
2023-05-25 09:38:00,7.0625
2023-05-25 09:39:00,5.9375
2023-05-25 09:40:00,4.9375
2023-05-25 09:41:00,4.75
2023-05-25 09:42:00,4.0625
2023-05-25 09:43:00,3.9375
2023-05-25 09:44:00,3.8125
2023-05-25 09:45:00,3.5
2023-05-25 09:46:00,3.583333333333333
2023-05-25 09:47:00,3.5833333333333335
2023-05-25 09:48:00,3.6666666666666665
2023-05-25 09:49:00,3.666666666666667
2023-05-25 09:50:00,4.75
2023-05-25 09:51:00,4.875
2023-05-25 09:52:00,6.75
2023-05-25 09:53:00,7.25
2023-05-25 09:54:00,11.541666666666668
2023-05-25 09:55:00,10.625
2023-05-25 09:56:00,12.625
2023-05-25 09:57:00,11.333333333333334
2023-05-25 09:58:00,9.25
2023-05-25 09:59:00,10.0
2023-05-25 10:00:00,11.0
2023-05-25 10:01:00,10.916666666666666
2023-05-25 10:02:00,11.3125
2023-05-25 10:03:00,10.125
2023-05-25 10:04:00,12.6875
2023-05-25 10:05:00,9.3125
2023-05-25 10:06:00,8.1875
2023-05-25 10:07:00,8.875
2023-05-25 10:08:00,8.0
2023-05-25 10:09:00,6.0625
2023-05-25 10:10:00,5.875
2023-05-25 10:11:00,5.1875
2023-05-25 10:12:00,5.0
2023-05-25 10:13:00,4.5625
2023-05-25 10:14:00,3.5625
2023-05-25 10:15:00,3.583333333333333
2023-05-25 10:16:00,3.583333333333333
2023-05-25 10:17:00,3.25
2023-05-25 10:18:00,3.333333333333333
