Time,jvm_total_scavenge,jvm_total_global
2023-06-08 12:00:00,0.3333333333333333,0.02222222222222222
2023-06-08 12:01:00,0.3556583012870385,0.022228643830439907
2023-06-08 12:02:00,0.6,0.02222222222222222
2023-06-08 12:03:00,0.7554380429710934,0.0
2023-06-08 12:04:00,1.0666666666666664,0.04444444444444444
2023-06-08 12:05:00,1.4329838575470126,0.07772785266544627
2023-06-08 12:06:00,1.6228864813542856,0.02222222222222222
2023-06-08 12:07:00,2.0222518538272922,0.04444592602469794
2023-06-08 12:08:00,2.4220652061206653,0.06666370409871275
2023-06-08 12:09:00,2.8,0.02222222222222222
2023-06-08 12:10:00,3.533333333333333,0.06666666666666665
2023-06-08 12:11:00,3.3111111111111104,0.04444444444444444
2023-06-08 12:12:00,3.355656309730186,0.04444444444444444
2023-06-08 12:13:00,3.6666162985348802,0.04444345683401725
2023-06-08 12:14:00,3.666666666666666,0.04444444444444444
2023-06-08 12:15:00,3.7998420104174375,0.04444444444444444
2023-06-08 12:16:00,3.355555555555555,0.04444444444444444
2023-06-08 12:17:00,2.8659229338975436,0.044415839337939744
2023-06-08 12:18:00,2.6897153760219865,0.04444444444444444
2023-06-08 12:19:00,2.933221738292564,0.02222222222222222
2023-06-08 12:20:00,2.2005338672005337,0.044466688911133354
2023-06-08 12:21:00,1.9109486672443547,0.02221876596973804
2023-06-08 12:22:00,1.5334306271506626,0.0
2023-06-08 12:23:00,1.044397049675642,0.02222222222222222
2023-06-08 12:24:00,1.111111111111111,0.0
2023-06-08 12:25:00,0.911111111111111,0.02222222222222222
2023-06-08 12:26:00,0.5333333333333333,0.04444444444444444
2023-06-08 12:27:00,0.44461448346938925,0.0
2023-06-08 12:28:00,0.28887407604911935,0.0
2023-06-08 12:29:00,0.22223407565453168,0.022225185580299598
2023-06-08 12:30:00,0.17778814976156784,0.02222222222222222
2023-06-08 12:31:00,0.3555555555555555,0.0
2023-06-08 12:32:00,0.5333940815483121,0.0
2023-06-08 12:33:00,0.7555555555555555,0.0
2023-06-08 12:34:00,1.133333333333333,0.0
2023-06-08 12:35:00,1.5777777777777775,0.04444444444444444
2023-06-08 12:36:00,1.822222222222222,0.02222222222222222
2023-06-08 12:37:00,2.1777777777777776,0.02222222222222222
2023-06-08 12:38:00,2.486835829296834,0.05504229065754195
2023-06-08 12:39:00,1.9999999999999996,0.04444444444444444
2023-06-08 12:40:00,2.5333387691300957,0.13332938330858296
2023-06-08 12:41:00,2.6444444444444444,0.06666666666666665
2023-06-08 12:42:00,2.644444444444444,0.02222222222222222
2023-06-08 12:43:00,2.822222222222222,0.06666666666666665
2023-06-08 12:44:00,3.177712603126208,0.04444444444444444
