Time,tp
2023-03-22 17:01:00,17.733
2023-03-22 17:02:00,16.467
2023-03-22 17:03:00,33.467
2023-03-22 17:04:00,95.2
2023-03-22 17:05:00,131.4
2023-03-22 17:06:00,170.6
2023-03-22 17:07:00,260.867
2023-03-22 17:08:00,345.267
2023-03-22 17:09:00,390.8
2023-03-22 17:10:00,471.467
2023-03-22 17:11:00,495.961
2023-03-22 17:12:00,567.4
2023-03-22 17:13:00,570.678
2023-03-22 17:14:00,568.533
2023-03-22 17:15:00,575.533
2023-03-22 17:16:00,555.133
2023-03-22 17:17:00,541.333
2023-03-22 17:18:00,502.6
2023-03-22 17:19:00,449.533
2023-03-22 17:20:00,392.533
2023-03-22 17:21:00,354.667
2023-03-22 17:22:00,286.2
2023-03-22 17:23:00,262.733
2023-03-22 17:24:00,175.067
2023-03-22 17:25:00,110.133
2023-03-22 17:26:00,71.2
2023-03-22 17:27:00,39.133
2023-03-22 17:28:00,17.6
2023-03-22 17:29:00,23.533
2023-03-22 17:30:00,16.8
2023-03-22 17:31:00,12.667
2023-03-22 17:32:00,13.467
2023-03-22 17:33:00,27.267
2023-03-22 17:34:00,84.733
2023-03-22 17:35:00,137.4
2023-03-22 17:36:00,215.133
2023-03-22 17:37:00,268.733
2023-03-22 17:38:00,311.267
2023-03-22 17:39:00,420.6
2023-03-22 17:40:00,483.667
2023-03-22 17:41:00,505.667
2023-03-22 17:42:00,511.267
2023-03-22 17:43:00,547.2
2023-03-22 17:44:00,594.133
2023-03-22 17:45:00,591.333
2023-03-22 17:46:00,573.533
2023-03-22 17:47:00,548.067
2023-03-22 17:48:00,547.867
2023-03-22 17:49:00,482.0
2023-03-22 17:50:00,407.6
2023-03-22 17:51:00,347.133
2023-03-22 17:52:00,327.867
2023-03-22 17:53:00,251.6
2023-03-22 17:54:00,166.467
2023-03-22 17:55:00,85.2
2023-03-22 17:56:00,45.467
2023-03-22 17:57:00,22.933
2023-03-22 17:58:00,12.0
2023-03-22 17:59:00,20.667
2023-03-22 18:00:00,10.267
2023-03-22 18:01:00,2.8
2023-03-22 18:02:00,30.4
2023-03-22 18:03:00,39.133
2023-03-22 18:04:00,81.8
2023-03-22 18:05:00,154.0
2023-03-22 18:06:00,181.733
2023-03-22 18:07:00,276.333
2023-03-22 18:08:00,348.067
2023-03-22 18:09:00,404.533
2023-03-22 18:10:00,425.867
2023-03-22 18:11:00,471.6
2023-03-22 18:12:00,576.133
2023-03-22 18:13:00,585.0
2023-03-22 18:14:00,554.333
2023-03-22 18:15:00,590.533
2023-03-22 18:16:00,560.467
2023-03-22 18:17:00,528.933
2023-03-22 18:18:00,516.2
2023-03-22 18:19:00,504.067
2023-03-22 18:20:00,433.0
2023-03-22 18:21:00,382.067
2023-03-22 18:22:00,323.133
2023-03-22 18:23:00,261.2
2023-03-22 18:24:00,162.667
2023-03-22 18:25:00,101.067
2023-03-22 18:26:00,42.0
2023-03-22 18:27:00,20.733
2023-03-22 18:28:00,12.6
2023-03-22 18:29:00,14.133
2023-03-22 18:30:00,10.2
2023-03-22 18:31:00,4.867
2023-03-22 18:32:00,3.267
2023-03-22 18:33:00,0.0
2023-03-22 18:34:00,59.0
2023-03-22 18:35:00,115.467
2023-03-22 18:36:00,180.733
2023-03-22 18:37:00,264.0
2023-03-22 18:38:00,312.067
2023-03-22 18:39:00,375.467
2023-03-22 18:40:00,465.933
2023-03-22 18:41:00,507.267
2023-03-22 18:42:00,551.733
2023-03-22 18:43:00,594.867
2023-03-22 18:44:00,590.2
2023-03-22 18:45:00,572.533
2023-03-22 18:46:00,579.2
2023-03-22 18:47:00,560.4
2023-03-22 18:48:00,501.933
2023-03-22 18:49:00,460.6
2023-03-22 18:50:00,431.8
2023-03-22 18:51:00,369.533
2023-03-22 18:52:00,287.8
2023-03-22 18:53:00,238.467
2023-03-22 18:54:00,183.2
2023-03-22 18:55:00,109.133
2023-03-22 18:56:00,66.533
2023-03-22 18:57:00,53.933
2023-03-22 18:58:00,22.333
2023-03-22 18:59:00,13.467
2023-03-22 19:00:00,13.2
2023-03-22 19:01:00,8.067
2023-03-22 19:02:00,14.267
2023-03-22 19:03:00,31.733
2023-03-22 19:04:00,98.0
2023-03-22 19:05:00,150.733
2023-03-22 19:06:00,196.933
2023-03-22 19:07:00,257.933
2023-03-22 19:08:00,349.267
2023-03-22 19:09:00,382.2
2023-03-22 19:10:00,433.667
2023-03-22 19:11:00,503.133
2023-03-22 19:12:00,523.419
2023-03-22 19:13:00,553.106
2023-03-22 19:14:00,579.6
2023-03-22 19:15:00,598.667
2023-03-22 19:16:00,585.164
2023-03-22 19:17:00,527.8
2023-03-22 19:18:00,499.6
2023-03-22 19:19:00,468.307
2023-03-22 19:20:00,391.0
2023-03-22 19:21:00,373.473
2023-03-22 19:22:00,319.733
2023-03-22 19:23:00,262.6
2023-03-22 19:24:00,168.733
2023-03-22 19:25:00,145.36
2023-03-22 19:26:00,116.2
2023-03-22 19:27:00,74.267
2023-03-22 19:28:00,77.6
2023-03-22 19:29:00,20.532
2023-03-22 19:30:00,13.4
2023-03-22 19:31:00,4.933
2023-03-22 19:32:00,14.866
2023-03-22 19:33:00,32.333
2023-03-22 19:34:00,72.467
2023-03-22 19:35:00,132.133
2023-03-22 19:36:00,221.467
2023-03-22 19:37:00,282.2
2023-03-22 19:38:00,352.933
2023-03-22 19:39:00,392.067
2023-03-22 19:40:00,468.333
2023-03-22 19:41:00,492.467
2023-03-22 19:42:00,526.133
2023-03-22 19:43:00,564.067
2023-03-22 19:44:00,588.867
2023-03-22 19:45:00,580.8
2023-03-22 19:46:00,566.8
2023-03-22 19:47:00,524.927
2023-03-22 19:48:00,517.133
2023-03-22 19:49:00,498.2
2023-03-22 19:50:00,437.867
2023-03-22 19:51:00,385.4
2023-03-22 19:52:00,292.867
2023-03-22 19:53:00,217.733
2023-03-22 19:54:00,184.133
2023-03-22 19:55:00,100.4
2023-03-22 19:56:00,82.533
2023-03-22 19:57:00,36.867
2023-03-22 19:58:00,13.067
2023-03-22 19:59:00,20.533
2023-03-22 20:00:00,9.2
2023-03-22 20:01:00,14.467
