Time,heap
2023-06-18 06:39:00,13527310.0
2023-06-18 06:40:00,15716808.0
2023-06-18 06:41:00,16743702.0
2023-06-18 06:42:00,17467524.0
2023-06-18 06:43:00,62036182.0
2023-06-18 06:44:00,72263572.0
2023-06-18 06:45:00,83540426.0
2023-06-18 06:46:00,103679846.0
2023-06-18 06:47:00,107823156.0
2023-06-18 06:48:00,111890382.0
2023-06-18 06:49:00,106620492.0
2023-06-18 06:50:00,109003334.0
2023-06-18 06:51:00,117548112.0
2023-06-18 06:52:00,113299370.0
2023-06-18 06:53:00,128580312.0
2023-06-18 06:54:00,122416960.0
2023-06-18 06:55:00,111295308.0
2023-06-18 06:56:00,106472954.0
2023-06-18 06:57:00,110024102.0
2023-06-18 06:58:00,115220770.0
2023-06-18 06:59:00,127046020.0
2023-06-18 07:00:00,123069674.0
2023-06-18 07:01:00,124913794.0
2023-06-18 07:02:00,123010210.0
2023-06-18 07:03:00,127615530.0
2023-06-18 07:04:00,123787236.0
2023-06-18 07:05:00,123332110.0
2023-06-18 07:06:00,82115652.0
2023-06-18 07:07:00,79764696.0
2023-06-18 07:08:00,83984628.0
2023-06-18 07:09:00,79199842.0
2023-06-18 07:10:00,92204936.0
2023-06-18 07:11:00,54924302.0
2023-06-18 07:12:00,50459948.0
2023-06-18 07:13:00,58418800.0
2023-06-18 07:14:00,59108980.0
2023-06-18 07:15:00,80844524.0
2023-06-18 07:16:00,81912040.0
2023-06-18 07:17:00,120623042.0
2023-06-18 07:18:00,128863632.0
2023-06-18 07:19:00,123461988.0
2023-06-18 07:20:00,149005024.0
2023-06-18 07:21:00,154558466.0
2023-06-18 07:22:00,156685098.0
2023-06-18 07:23:00,162119672.0
2023-06-18 07:24:00,135862382.0
2023-06-18 07:25:00,142319556.0
2023-06-18 07:26:00,146907700.0
2023-06-18 07:27:00,147048666.6666667
2023-06-18 07:28:00,128727940.0
2023-06-18 07:29:00,132235446.0
2023-06-18 07:30:00,136260770.0
2023-06-18 07:31:00,134116556.0
2023-06-18 07:32:00,118016404.0
2023-06-18 07:33:00,114796504.0
2023-06-18 07:34:00,115721268.0
2023-06-18 07:35:00,118556300.0
2023-06-18 07:36:00,121420880.0
2023-06-18 07:37:00,117345876.0
2023-06-18 07:38:00,94883148.0
2023-06-18 07:39:00,99025298.0
2023-06-18 07:40:00,95210106.0
2023-06-18 07:41:00,67679662.0
2023-06-18 07:42:00,59392136.0
2023-06-18 07:43:00,68465044.0
2023-06-18 07:44:00,73672904.0
2023-06-18 07:45:00,54709568.0
2023-06-18 07:46:00,74806920.0
2023-06-18 07:47:00,80453490.0
2023-06-18 07:48:00,90645794.0
2023-06-18 07:49:00,108092493.33333333
2023-06-18 07:50:00,112487170.0
2023-06-18 07:51:00,114269036.0
2023-06-18 07:52:00,112908840.0
2023-06-18 07:53:00,119081578.0
2023-06-18 07:54:00,127652766.0
2023-06-18 07:55:00,124688372.0
2023-06-18 07:56:00,125193778.0
2023-06-18 07:57:00,124135518.0
2023-06-18 07:58:00,134230934.0
2023-06-18 07:59:00,141185566.0
2023-06-18 08:00:00,144585044.0
2023-06-18 08:01:00,139083642.0
2023-06-18 08:02:00,115928364.0
2023-06-18 08:03:00,119570892.0
2023-06-18 08:04:00,112143056.0
2023-06-18 08:05:00,118172870.0
2023-06-18 08:06:00,120236330.0
2023-06-18 08:07:00,90874128.0
2023-06-18 08:08:00,94445504.0
2023-06-18 08:09:00,99483636.0
2023-06-18 08:10:00,70522166.0
2023-06-18 08:11:00,71813542.0
2023-06-18 08:12:00,75857428.0
2023-06-18 08:13:00,69328372.0
2023-06-18 08:14:00,66564922.0
2023-06-18 08:15:00,84417436.0
2023-06-18 08:16:00,88117292.0
2023-06-18 08:17:00,91449362.0
2023-06-18 08:18:00,111017287.33333334
2023-06-18 08:19:00,124537908.0
2023-06-18 08:20:00,138421090.0
2023-06-18 08:21:00,141237378.0
2023-06-18 08:22:00,149412702.0
2023-06-18 08:23:00,147048426.0
2023-06-18 08:24:00,161170608.0
2023-06-18 08:25:00,152870010.0
2023-06-18 08:26:00,144307530.0
2023-06-18 08:27:00,163030980.0
2023-06-18 08:28:00,153641642.66666666
2023-06-18 08:29:00,144571030.0
2023-06-18 08:30:00,131693266.0
2023-06-18 08:31:00,142102344.0
2023-06-18 08:32:00,151128934.0
2023-06-18 08:33:00,147480822.0
2023-06-18 08:34:00,144641782.0
2023-06-18 08:35:00,150411150.0
2023-06-18 08:36:00,146200346.0
2023-06-18 08:37:00,152866630.0
2023-06-18 08:38:00,118725668.0
2023-06-18 08:39:00,123252506.0
2023-06-18 08:40:00,86177648.0
2023-06-18 08:41:00,86902358.0
2023-06-18 08:42:00,96795508.0
2023-06-18 08:43:00,80179934.0
2023-06-18 08:44:00,84181946.0
2023-06-18 08:45:00,87343390.0
2023-06-18 08:46:00,96339500.0
2023-06-18 08:47:00,88481412.0
2023-06-18 08:48:00,119849757.33333333
2023-06-18 08:49:00,113349034.0
2023-06-18 08:50:00,120780662.0
2023-06-18 08:51:00,120296604.0
2023-06-18 08:52:00,128103568.0
2023-06-18 08:53:00,126710456.0
2023-06-18 08:54:00,129654544.0
2023-06-18 08:55:00,133609302.0
2023-06-18 08:56:00,136810860.0
2023-06-18 08:57:00,136142322.0
2023-06-18 08:58:00,136612566.0
2023-06-18 08:59:00,146870544.0
2023-06-18 09:00:00,145038646.0
2023-06-18 09:01:00,148542706.0
2023-06-18 09:02:00,157790308.0
2023-06-18 09:03:00,157190444.0
2023-06-18 09:04:00,151580060.0
2023-06-18 09:05:00,146203812.66666666
2023-06-18 09:06:00,133896358.0
2023-06-18 09:07:00,124371274.0
2023-06-18 09:08:00,135779984.0
2023-06-18 09:09:00,126485408.0
2023-06-18 09:10:00,129266728.0
2023-06-18 09:11:00,92495556.0
2023-06-18 09:12:00,91330334.0
2023-06-18 09:13:00,96306002.0
2023-06-18 09:14:00,88962682.0
2023-06-18 09:15:00,84831986.0
2023-06-18 09:16:00,97790514.0
2023-06-18 09:17:00,108103084.66666667
2023-06-18 09:18:00,124195226.0
2023-06-18 09:19:00,126896620.0
2023-06-18 09:20:00,120495374.0
2023-06-18 09:21:00,134536374.0
2023-06-18 09:22:00,126725620.0
2023-06-18 09:23:00,126174464.0
2023-06-18 09:24:00,136952694.0
2023-06-18 09:25:00,148665130.0
2023-06-18 09:26:00,147031130.0
2023-06-18 09:27:00,142479366.0
2023-06-18 09:28:00,149267544.0
2023-06-18 09:29:00,152832804.0
2023-06-18 09:30:00,147643338.0
2023-06-18 09:31:00,157007666.0
2023-06-18 09:32:00,160512578.0
2023-06-18 09:33:00,161737226.0
2023-06-18 09:34:00,172525258.0
2023-06-18 09:35:00,136454082.0
2023-06-18 09:36:00,138933440.0
2023-06-18 09:37:00,139133476.0
