Time,pods,cpu,heap,jvm_total_MarkSweepCompact,jvm_total_Copy,jvm_seconds_Copy,jvm_seconds_MarkSweepCompact,memory,rt,tp,rt_jmeter
2023-06-18 06:39:00,1.0,0.085835411774276,13527310.0,0.0,0.1111111111111111,1.0416666666667025,0.0,1007616.0,0.011698593224,2.7737903703703704,18.933068841288453
2023-06-18 06:40:00,1.0,0.2302827262367864,15716808.0,0.0,0.2222222222222222,0.9797297297297146,0.0,1007616.0,0.0580807481253333,11.068019629629628,21.28807545489844
2023-06-18 06:41:00,1.0,0.3693012275804804,16743702.0,0.0,0.5333333333333332,1.0089580386609962,0.0,1007616.0,0.1350592992946667,40.06666666666666,12.756020458772303
2023-06-18 06:42:00,2.0,0.9787064875418926,17467524.0,0.0,1.0888888888888888,1.0151933701657494,0.0,2240512.0,0.3223866362239999,90.0,14.005361540634508
2023-06-18 06:43:00,3.0,1.3862570236323817,62036182.0,0.0222222222222222,1.133333333333333,1.0378006872852277,1.11111111111111,3252224.0,1.16013225222,152.77777777777774,34.54917364845844
2023-06-18 06:44:00,3.0,1.1453327153831736,72263572.0,0.0222222222222222,1.4444444444444442,1.0062893081761035,1.111111111111111,3145728.0,0.4756038281713335,218.54553777777772,17.72129829770417
2023-06-18 06:45:00,3.0,1.942325041330084,83540426.0,0.0222222222222222,2.2666666666666666,0.9821326014702771,0.8333333333333335,4292608.0,0.5735659320990627,307.0725607407407,24.31693954724035
2023-06-18 06:46:00,4.0,1.8217179101196967,103679846.0,0.0,2.955555555555555,1.0025929127052724,0.0,4190208.0,0.569644375975555,405.1555555555555,16.737675454074587
2023-06-18 06:47:00,4.0,1.534781557779764,107823156.0,0.0222222222222222,3.9555555555555553,1.010050668660187,1.1111111111111105,4190208.0,0.5524213001213333,505.6936444444444,15.216472390892646
2023-06-18 06:48:00,4.0,1.5491830108148656,111890382.0,0.0,4.71111111111111,0.9672736869886536,0.0,4190208.0,0.610178058821334,611.0888888888888,14.49182641409086
2023-06-18 06:49:00,4.0,1.4126568800383013,106620492.0,0.0222222222222222,5.333333333333332,1.0002978850163822,0.8333333333333344,4190208.0,0.6881545421869992,680.9999999999998,14.865437864266513
2023-06-18 06:50:00,4.0,1.4156656255626083,109003334.0,0.0,5.5777777777777775,0.9970693170234436,0.0,4190208.0,0.7832206910113333,756.3333333333333,14.941165198055552
2023-06-18 06:51:00,4.0,1.3846987211445838,117548112.0,0.0,6.155555555555555,0.9956536275493166,0.0,4190208.0,0.8000945110133328,833.4222222222221,13.766710735701306
2023-06-18 06:52:00,4.0,1.4887807073222694,113299370.0,0.0,5.888888888888888,0.991995425957692,0.0,4190208.0,0.8238300483543326,856.4,13.72623715369381
2023-06-18 06:53:00,4.0,1.2505434550364232,128580312.0,0.0,6.0,0.9944943898529512,0.0,4190208.0,0.8268056417460006,896.2222222222221,12.974902620220387
2023-06-18 06:54:00,3.0,1.2850516545066135,122416960.0,0.0,4.888888888888888,1.003857784000587,0.0,4190208.0,1.0903508364879608,817.4444444444441,13.276261068090594
2023-06-18 06:55:00,3.0,1.3816616445859122,111295308.0,0.0,5.533333333333332,1.0008271298593852,0.0,3145728.0,1.057272136321333,901.311111111111,12.660694919769664
2023-06-18 06:56:00,3.0,1.4246858636000093,106472954.0,0.0,5.022222222222222,0.9936817920735296,0.0,3145728.0,1.031627510062222,887.9333333333333,13.373480230834232
2023-06-18 06:57:00,3.0,1.1842576781008256,110024102.0,0.0,4.555555555555555,1.0049321824907502,0.0,3145728.0,0.9367597745573314,800.3777777777777,13.479851014763556
2023-06-18 06:58:00,3.0,1.240243592192884,115220770.0,0.0222222222222222,4.111111111111111,1.0008245722531486,1.111111111111111,3145728.0,0.9431418216044408,793.0444444444443,13.22943514169279
2023-06-18 06:59:00,3.0,1.1657147480770815,127046020.0,0.0,3.466666666666666,1.006033739687228,0.0,3145728.0,0.82799954167511,686.9777777777779,14.176730142712149
2023-06-18 07:00:00,3.0,1.0029120664747166,123069674.0,0.0,3.044444444444444,1.000479271507314,0.0,3145728.0,1.535108178677779,594.6444444444444,24.07227581639197
2023-06-18 07:01:00,3.0,0.9653585604368258,124913794.0,0.0,2.621970454293013,0.9860990169045284,0.0,3145728.0,1.1671765144458712,505.5640342108185,20.288962983640147
2023-06-18 07:02:00,3.0,0.8283365184301146,123010210.0,0.0,2.222222222222222,1.0046018358189013,0.0,3145728.0,0.9447955717881408,408.2888888888889,19.70886601174766
2023-06-18 07:03:00,3.0,0.4797991096722933,127615530.0,0.0222222222222222,1.6889185198354495,0.9988985762625772,1.1111111111111132,3145728.0,0.6961972504988441,325.2707883313332,18.82669280341477
2023-06-18 07:04:00,3.0,0.458408377181534,123787236.0,0.0,1.1777777777777776,1.0075982821275156,0.0,3145728.0,0.3072909751542221,231.5333333333333,11.921408683407083
2023-06-18 07:05:00,3.0,0.3080901053900028,123332110.0,0.0,0.6888888888888889,0.9944751381215656,0.0,3145728.0,0.1316621163093302,149.17777777777775,8.61897806336032
2023-06-18 07:06:00,2.0,0.2216471533889816,82115652.0,0.0,0.3999999999999999,1.0045662100457151,0.0,2019328.0,0.1182447315793303,88.04444444444442,8.788480085073134
2023-06-18 07:07:00,2.0,0.1018515416976374,79764696.0,0.0,0.2222222222222221,1.0016420361247698,0.0,2019328.0,0.0575076542186686,37.64444444444444,9.66368496712854
2023-06-18 07:08:00,2.0,0.0316035185240432,83984628.0,0.0,0.0888888888888888,1.0437710437711336,0.0,2019328.0,0.0130813469393321,8.466666666666665,10.200970836903789
2023-06-18 07:09:00,2.0,0.0211183749763131,79199842.0,0.0,0.0888888888888888,1.1111111111108576,0.0,2019328.0,0.0038927267373296,2.1111111111111107,11.590474918599917
2023-06-18 07:10:00,1.0,0.0420770068486201,92204936.0,0.0,0.0444444444444444,0.9803921568627416,0.0,2019328.0,0.0363750910653296,9.355555555555554,12.43643139212764
2023-06-18 07:11:00,1.0,0.1078403155077804,54924302.0,0.0,0.1333333333333333,0.9450171821305526,0.0,1007616.0,0.1327643771466637,43.844444444444434,10.437578810617683
2023-06-18 07:12:00,1.0,0.2260303839338751,50459948.0,0.0,0.311111111111111,1.019736842105275,0.0,1007616.0,0.2378416355546664,93.88888888888889,8.691735603527988
2023-06-18 07:13:00,1.0,0.3363591840261143,58418800.0,0.0,0.4888888888888888,0.985090521831728,0.0,1007616.0,0.3731410061973344,153.35555555555555,8.60325984709579
2023-06-18 07:14:00,2.0,0.5483761065642955,59108980.0,0.0,0.7333333333333333,0.9350518069244362,0.0,2285568.0,1.409105514980001,230.3777777777778,20.038951892500368
2023-06-18 07:15:00,2.0,0.67053582971049,80844524.0,0.0,1.0,0.9819305753685204,0.0,2191360.0,1.4089310199226524,320.9555555555555,17.636916592720315
2023-06-18 07:16:00,2.0,1.4434248100640628,81912040.0,0.0222222222222222,2.2666666666666666,0.9706814580031692,1.111111111111109,2191360.0,1.3873751712746596,404.199805,25.72496451404254
2023-06-18 07:17:00,4.0,1.9772396150548783,120623042.0,0.0222222222222222,2.61162,0.9196651744077544,1.1111111111111098,4337664.0,1.33854303036534,504.9555555555555,21.37532697545033
2023-06-18 07:18:00,4.0,1.3889493527022907,128863632.0,0.0444444444444444,3.577777777777777,0.9872734284612468,0.8333333333333331,4296704.0,0.7865188721786639,586.9856122222221,17.19274858061114
2023-06-18 07:19:00,5.0,2.1003274617814984,123461988.0,0.0,4.688888888888888,0.9812890034396128,0.0,5820416.0,0.7473915164789011,663.5999999999999,17.819743511591604
2023-06-18 07:20:00,5.0,1.6626294025790322,149005024.0,0.0,5.4,1.0028860028860065,0.0,5758976.0,0.7481214264539965,737.2222222222222,14.46617992639374
2023-06-18 07:21:00,5.0,2.0174461711056644,154558466.0,0.0222222222222222,7.333333333333332,1.009542420953763,1.1111111111111118,5758976.0,0.742431281144685,835.0047999999998,15.310790724930454
2023-06-18 07:22:00,5.0,1.7121806659713723,156685098.0,0.0,6.755555555555555,0.9965024931138864,0.0,5758976.0,0.6680733339360388,881.7777777777774,13.80080095194794
2023-06-18 07:23:00,5.0,1.523421222849812,162119672.0,0.0222197533607376,6.955377860070419,1.0016073046863334,1.1109976240189945,5758976.0,0.6810205059789738,880.9536054758785,14.168720227058088
2023-06-18 07:24:00,5.0,1.394402398032898,135862382.0,0.0222222222222222,6.955792624201745,0.9924432519412952,1.111111111111111,5758976.0,0.6939990915330981,908.7343349483634,13.452061184098223
2023-06-18 07:25:00,5.0,1.6246619869964487,142319556.0,0.0,6.955555555555555,0.9892448480417264,0.0,5758976.0,0.7313477028152635,905.9777777777778,13.919976063167931
2023-06-18 07:26:00,5.0,1.4363258757465291,146907700.0,0.0222222222222222,6.133188167503591,1.0049569287367928,0.8333333333333357,5758976.0,0.6732335338646468,861.2750181457285,13.904018267993749
2023-06-18 07:27:00,4.0,1.3440660828679147,147048666.6666667,0.025261631782429,5.309418744167444,0.9540358236215274,0.7579163238111681,5758976.0,0.6446772849073622,817.2803402138971,13.917821001419044
