Time,pods,cpu,memory,rt,tp,rt_jmeter
2023-04-26 16:56:00,1.0,0.0599752819143553,1130496.0,0.1883333333333333,10.8,65.85108904454825
2023-04-26 16:57:00,1.0,0.1837917429673394,1130496.0,0.0979139072847682,30.533,53.25862435250559
2023-04-26 16:58:00,1.0,0.3005884816587094,1130496.0,0.20921875,47.318,61.72994607448069
2023-04-26 16:59:00,1.0,0.3132284431825701,1130496.0,0.1327272727272725,60.859,52.01837348931725
2023-04-26 17:00:00,2.0,0.3213445161290852,2228224.0,0.1639583333333332,53.074,48.17517228848515
2023-04-26 17:01:00,2.0,0.4143850862359398,2125824.0,0.1627054621773045,88.916,50.833917972902825
2023-04-26 17:02:00,3.0,0.4970679304408717,3321856.0,0.1782647058823528,109.133,49.48828252939681
2023-04-26 17:03:00,3.0,0.5299385755316861,3223552.0,0.1833018867924528,99.867,49.80950398964453
2023-04-26 17:04:00,4.0,0.5640399245695197,4497408.0,0.1840833333333332,115.0,50.34074539520648
2023-04-26 17:05:00,4.0,0.6123334960095864,4390912.0,0.1929032258064515,129.133,52.35196959171603
2023-04-26 17:06:00,4.0,0.6116261112960121,4390912.0,0.1988347457627119,123.333,55.745746569750814
2023-04-26 17:07:00,4.0,0.6512562155035067,4390912.0,0.199578025477707,145.867,58.13662835638238
2023-04-26 17:08:00,4.0,0.5803283521499134,4390912.0,0.1977774441193142,149.66,57.19949503844745
2023-04-26 17:09:00,4.0,0.6361116158740889,4390912.0,0.2151401345291479,151.133,68.65651020785113
2023-04-26 17:10:00,4.0,0.6364957926973251,4390912.0,0.2076858528811133,140.925,69.94035541944378
2023-04-26 17:11:00,4.0,0.691054148252793,4390912.0,0.214627306607377,162.723,66.78294998177499
2023-04-26 17:12:00,4.0,0.6535847733157133,4390912.0,0.2149020737327188,137.867,64.37180167340358
2023-04-26 17:13:00,4.0,0.6086413089044415,4390912.0,0.1644375529633432,137.34,53.02836488997608
2023-04-26 17:14:00,4.0,0.6220203080659296,4390912.0,0.1927796545047562,149.275,56.4370645820232
2023-04-26 17:15:00,4.0,0.6187714877140731,4390912.0,0.2064657980456025,129.2,56.67483774404111
2023-04-26 17:16:00,4.0,0.5346520302866946,4390912.0,0.1880434782608694,124.933,53.96315264295109
2023-04-26 17:17:00,4.0,0.5540091410004262,4390912.0,0.2002673796791442,116.867,52.44796548520715
2023-04-26 17:18:00,4.0,0.491081253023003,4390912.0,0.1509631147540984,109.333,48.28329686427766
2023-04-26 17:19:00,4.0,0.4607559413298657,4390912.0,0.183990348021601,90.411,47.60473226667878
2023-04-26 17:20:00,4.0,0.4510028174000524,4390912.0,0.1679999999999999,74.0,49.20068075392168
2023-04-26 17:21:00,4.0,0.4029951826657275,4390912.0,0.172387640449438,65.867,52.818371809609445
2023-04-26 17:22:00,4.0,0.3490834646475341,4390912.0,0.2039717741935481,54.133,55.78659788217231
2023-04-26 17:23:00,4.0,0.2657641345483236,4390912.0,0.1247499999999998,30.733,50.38299647919882
2023-04-26 17:24:00,4.0,0.1513561177178534,4390912.0,0.1710869565217391,15.467,54.59298575311632
2023-04-26 17:25:00,3.0,0.0665776543344892,4390912.0,0.2164285714285714,5.6,70.92974097632207
2023-04-26 17:26:00,3.0,0.087460727948614,3223552.0,0.2123018502921513,13.401,71.78368301092866
2023-04-26 17:27:00,3.0,0.176313825942338,3223552.0,0.1639869768226822,26.802,55.9202798752436
2023-04-26 17:28:00,3.0,0.241069476426839,3223552.0,0.1584689402890119,39.797,52.52933056164188
2023-04-26 17:29:00,2.0,0.3089360710828649,3223552.0,0.1811415374350005,71.281,55.87580952312047
2023-04-26 17:30:00,2.0,0.3876390181539142,2228224.0,0.203820754716981,71.667,55.30249104715817
2023-04-26 17:31:00,3.0,0.4226908474229531,3387392.0,0.2086096256684491,79.333,52.41074137758351
2023-04-26 17:32:00,3.0,0.4858826036162483,3371008.0,0.182879746835443,97.267,52.862939226878
2023-04-26 17:33:00,3.0,0.539454049636725,3371008.0,0.1913023080636645,116.348,50.41717432385649
2023-04-26 17:34:00,4.0,0.6109996084694342,4530176.0,0.2006889763779526,117.133,56.45863661287196
2023-04-26 17:35:00,4.0,0.5868646997854177,4321280.0,0.2025974650474103,123.139,53.91989395847605
2023-04-26 17:36:00,4.0,0.6324413920810777,4321280.0,0.2004952076677315,149.6,57.97435568177966
2023-04-26 17:37:00,4.0,0.585114102168841,4321280.0,0.1993356690063028,135.338,55.61275997673077
2023-04-26 17:38:00,4.0,0.6350458934615776,4321280.0,0.2032760052591912,148.587,61.38713112506011
2023-04-26 17:39:00,4.0,0.7328832553240896,4321280.0,0.2107834766585459,144.59,65.41236682920707
2023-04-26 17:40:00,4.0,0.6617303520932258,4321280.0,0.2165438016692827,151.907,69.65875016999532
2023-04-26 17:41:00,4.0,0.6795956971963475,4321280.0,0.2284090816486508,144.02,71.72858767323868
2023-04-26 17:42:00,4.0,0.6598170542995954,4321280.0,0.2123253736767355,148.988,65.12055605706146
2023-04-26 17:43:00,4.0,0.6403221678444978,4321280.0,0.2054158218960761,139.61,60.453576701144485
2023-04-26 17:44:00,4.0,0.6012746362961002,4321280.0,0.1990580985915492,133.333,56.68221460408772
2023-04-26 17:45:00,4.0,0.5740956996199627,4321280.0,0.1950765821770755,130.118,53.67087390765629
2023-04-26 17:46:00,4.0,0.581780656345549,4321280.0,0.1937948207171312,128.8,54.03070468468377
2023-04-26 17:47:00,4.0,0.5775309748910924,4321280.0,0.1698859045574645,110.346,49.83223621830554
