Time,jvm_seconds_MarkSweepCompact,jvm_seconds_Copy
2023-06-18 10:13:00,,1.0052910052910133
2023-06-18 10:14:00,,0.9891598915989158
2023-06-18 10:15:00,,1.0068892421833664
2023-06-18 10:16:00,,1.010883512333063
2023-06-18 10:17:00,,0.9917231000752458
2023-06-18 10:18:00,0.8333333333333313,1.011342155009452
2023-06-18 10:19:00,1.1111111111111127,0.9651149994497642
2023-06-18 10:20:00,,1.0318592486923432
2023-06-18 10:21:00,1.111111111111109,0.9981048641819322
2023-06-18 10:22:00,1.1111111111111107,0.9970913321698683
2023-06-18 10:23:00,,0.9969725441069004
2023-06-18 10:24:00,,1.010797000242896
2023-06-18 10:25:00,1.1111111111111134,1.007508616445105
2023-06-18 10:26:00,,1.0038129780789549
2023-06-18 10:27:00,0.8333259394282443,1.0038409677997278
2023-06-18 10:28:00,,0.9992542878448966
2023-06-18 10:29:00,0.833333333333333,0.9926366468422531
2023-06-18 10:30:00,,0.9992025518341293
2023-06-18 10:31:00,,1.0044177711094466
2023-06-18 10:32:00,,0.9881640517478675
2023-06-18 10:33:00,,1.005349175142008
2023-06-18 10:34:00,1.1111111111111134,0.9874745120885566
2023-06-18 10:35:00,,1.0089560593338958
2023-06-18 10:36:00,,0.999846170697588
2023-06-18 10:37:00,,0.964406792684809
2023-06-18 10:38:00,,1.006546644844512
2023-06-18 10:39:00,,0.9810606060606073
2023-06-18 10:40:00,,1.0074374577416827
2023-06-18 10:41:00,,1.012345679012344
2023-06-18 10:42:00,,1.0389610389611859
2023-06-18 10:43:00,,1.0591900311525075
2023-06-18 10:44:00,,1.0165763291595038
2023-06-18 10:45:00,,1.0282664832660582
2023-06-18 10:46:00,,0.9921962095874902
2023-06-18 10:47:00,1.1111111111111118,0.9117381436314593
2023-06-18 10:48:00,,0.9957924263674424
2023-06-18 10:49:00,,1.0201912858660507
2023-06-18 10:50:00,,1.0096818810511805
2023-06-18 10:51:00,,1.007751937984511
2023-06-18 10:52:00,,1.0029498525073761
2023-06-18 10:53:00,1.1111111111111094,1.0133542812254512
2023-06-18 10:54:00,,0.980280080022861
2023-06-18 10:55:00,1.1111111111111114,1.0203130203130202
2023-06-18 10:56:00,,0.9989674754775438
2023-06-18 10:57:00,0.8333333333333335,0.9986757030458793
2023-06-18 10:58:00,,0.9962435368806826
2023-06-18 10:59:00,1.111111111111111,1.0086650419712924
2023-06-18 11:00:00,,1.0039643830911114
2023-06-18 11:01:00,0.8333333333333348,0.9963422391857499
2023-06-18 11:02:00,,1.0021065302437462
2023-06-18 11:03:00,,1.0056922512933986
2023-06-18 11:04:00,,1.0046531302876482
2023-06-18 11:05:00,,1.0004016391744517
2023-06-18 11:06:00,1.1111111111111123,0.9974009096816071
2023-06-18 11:07:00,,0.9878024395120972
2023-06-18 11:08:00,,1.0028803351662687
2023-06-18 11:09:00,,1.0085265190157429
2023-06-18 11:10:00,,0.9907922409122146
2023-06-18 11:11:00,,1.0050890585241112
2023-06-18 11:12:00,,1.0273972602743187
2023-06-18 11:13:00,,0.9283634538151245
2023-06-18 11:14:00,0.8333333333333341,0.9839357429720356
2023-06-18 11:15:00,,1.000000000000111
2023-06-18 11:16:00,,1.0204081632654138
2023-06-18 11:17:00,,1.009199134199189
2023-06-18 11:18:00,,1.018518518518496
2023-06-18 11:19:00,,0.9786607799852662
2023-06-18 11:20:00,,0.9840810419681773
2023-06-18 11:21:00,,0.9772423025435136
2023-06-18 11:22:00,,0.9731593491829622
2023-06-18 11:23:00,,0.986458333333327
2023-06-18 11:24:00,,0.9710322317421567
2023-06-18 11:25:00,,0.9973914377781206
2023-06-18 11:26:00,,1.017051848004855
2023-06-18 11:27:00,,1.012450862434371
2023-06-18 11:28:00,,0.996009447023371
2023-06-18 11:29:00,,1.0137374773719605
2023-06-18 11:30:00,,0.9991121122369938
2023-06-18 11:31:00,,1.0011525160632617
2023-06-18 11:32:00,1.1111111111111114,0.9956709956710047
2023-06-18 11:33:00,0.8333388912963755,0.9982849836741815
2023-06-18 11:34:00,,1.0025252525252621
2023-06-18 11:35:00,,0.9815518940994221
2023-06-18 11:36:00,,0.988829658767941
2023-06-18 11:37:00,,0.9956440572495531
2023-06-18 11:38:00,,1.0028357824181036
2023-06-18 11:39:00,,0.8330471950133743
2023-06-18 11:40:00,,0.9966996699670337
2023-06-18 11:41:00,,0.9891196834819304
2023-06-18 11:42:00,,0.961145194274137
2023-06-18 11:43:00,,0.8924498456791755
2023-06-18 11:44:00,0.8333333333333337,1.0360360360359833
2023-06-18 11:45:00,,0.9803921568631083
2023-06-18 11:46:00,,0.9834368530017956
2023-06-18 11:47:00,0.8333333333333329,0.799296378418359
2023-06-18 11:48:00,,1.0077519379845363
2023-06-18 11:49:00,,1.014191761855331
2023-06-18 11:50:00,,1.015609563327422
2023-06-18 11:51:00,,0.9898516783762241
2023-06-18 11:52:00,,1.0005645367107867
