Time,jvm_total_MarkSweepCompact,jvm_total_Copy
2023-06-18 10:13:00,0.0,0.1111111111111111
2023-06-18 10:14:00,0.0,0.17777777777777776
2023-06-18 10:15:00,0.0,0.4888888888888888
2023-06-18 10:16:00,0.0,0.9778429673089317
2023-06-18 10:17:00,0.0,1.5999999999999999
2023-06-18 10:18:00,0.02222222222222222,1.8444444444444443
2023-06-18 10:19:00,0.02222222222222222,1.8666666666666665
2023-06-18 10:20:00,0.0,1.622222222222222
2023-06-18 10:21:00,0.02222222222222222,2.7555555555555555
2023-06-18 10:22:00,0.02222222222222222,3.533333333333333
2023-06-18 10:23:00,0.0,3.7555555555555555
2023-06-18 10:24:00,0.0,4.025447222222222
2023-06-18 10:25:00,0.02222222222222222,5.311111111111111
2023-06-18 10:26:00,0.0,6.335757777777777
2023-06-18 10:27:00,0.022226173541963015,7.111233602023075
2023-06-18 10:28:00,0.0,7.355555555555554
2023-06-18 10:29:00,0.02222222222222222,6.511111111111109
2023-06-18 10:30:00,0.0,6.31111111111111
2023-06-18 10:31:00,0.0,5.644444444444444
2023-06-18 10:32:00,0.0,5.444444444444444
2023-06-18 10:33:00,0.0,4.911041978381207
2023-06-18 10:34:00,0.02222222222222222,4.266666666666666
2023-06-18 10:35:00,0.0,3.4444444444444438
2023-06-18 10:36:00,0.0,2.777937306022516
2023-06-18 10:37:00,0.0,2.169538888888889
2023-06-18 10:38:00,0.0,1.5333333333333332
2023-06-18 10:39:00,0.0,1.0222222222222221
2023-06-18 10:40:00,0.0,0.6444444444444444
2023-06-18 10:41:00,0.0,0.33333333333333326
2023-06-18 10:42:00,0.0,0.17777777777777776
2023-06-18 10:43:00,0.0,0.1333333333333333
2023-06-18 10:44:00,0.0,0.13342033197892259
2023-06-18 10:45:00,0.0,0.31130685806368696
2023-06-18 10:46:00,0.0,0.5777777777777777
2023-06-18 10:47:00,0.02222222222222222,0.7928444444444445
2023-06-18 10:48:00,0.0,0.6444444444444444
2023-06-18 10:49:00,0.0,0.8888888888888888
2023-06-18 10:50:00,0.0,1.1555555555555554
2023-06-18 10:51:00,0.0,1.2666666666666666
2023-06-18 10:52:00,0.0,1.3777777777777775
2023-06-18 10:53:00,0.022222222222222223,1.711111111111111
2023-06-18 10:54:00,0.0,3.0
2023-06-18 10:55:00,0.022222222222222223,3.0
2023-06-18 10:56:00,0.0,3.488888888888889
2023-06-18 10:57:00,0.02222222222222222,4.955555555555555
2023-06-18 10:58:00,0.0,5.733927777777777
2023-06-18 10:59:00,0.02222222222222222,6.755555555555555
2023-06-18 11:00:00,0.0,6.422070147112917
2023-06-18 11:01:00,0.02222222222222222,5.933333333333333
2023-06-18 11:02:00,0.0,5.022222222222222
2023-06-18 11:03:00,0.0,4.711088396071285
2023-06-18 11:04:00,0.0,3.9333333333333327
2023-06-18 11:05:00,0.0,3.3777140783207047
2023-06-18 11:06:00,0.02222222222222222,2.4888888888888885
2023-06-18 11:07:00,0.0,1.9777777777777779
2023-06-18 11:08:00,0.0,1.4444444444444442
2023-06-18 11:09:00,0.0,1.1444276550671821
2023-06-18 11:10:00,0.0,0.5555792613664424
2023-06-18 11:11:00,0.0,0.31111111111111106
2023-06-18 11:12:00,0.0,0.17777777777777776
2023-06-18 11:13:00,0.0,0.09385
2023-06-18 11:14:00,0.022222222222222223,0.13333333333333333
2023-06-18 11:15:00,0.0,0.19999999999999998
2023-06-18 11:16:00,0.0,0.39999999999999997
2023-06-18 11:17:00,0.0,0.5777777777777777
2023-06-18 11:18:00,0.0,0.6
2023-06-18 11:19:00,0.0,0.8222222222222221
2023-06-18 11:20:00,0.0,1.0666666666666664
2023-06-18 11:21:00,0.0,1.2666666666666666
2023-06-18 11:22:00,0.0,1.311111111111111
2023-06-18 11:23:00,0.0,1.3777777777777775
2023-06-18 11:24:00,0.0,2.444444444444444
2023-06-18 11:25:00,0.0,3.5555555555555554
2023-06-18 11:26:00,0.0,3.7777777777777772
2023-06-18 11:27:00,0.0,4.111035560592256
2023-06-18 11:28:00,0.0,5.066666666666666
2023-06-18 11:29:00,0.0,6.155381743844991
2023-06-18 11:30:00,0.0,6.644397536076237
2023-06-18 11:31:00,0.0,5.7106748974848625
2023-06-18 11:32:00,0.02222222222222222,5.133333333333333
2023-06-18 11:33:00,0.02222222222222222,4.866666666666666
2023-06-18 11:34:00,0.0,3.7111111111111104
2023-06-18 11:35:00,0.0,3.1999999999999997
2023-06-18 11:36:00,0.0,2.6888888888888887
2023-06-18 11:37:00,0.0,2.133333333333333
2023-06-18 11:38:00,0.0,1.5777777777777777
2023-06-18 11:39:00,0.0,1.0331555555555556
2023-06-18 11:40:00,0.0,0.5999999999999999
2023-06-18 11:41:00,0.0,0.3555555555555555
2023-06-18 11:42:00,0.0,0.17777777777777776
2023-06-18 11:43:00,0.0,0.11073499999999999
