Time,heap
2023-06-18 10:13:00,15879684.0
2023-06-18 10:14:00,17302514.0
2023-06-18 10:15:00,16923718.0
2023-06-18 10:16:00,16914268.0
2023-06-18 10:17:00,19884738.0
2023-06-18 10:18:00,24390692.0
2023-06-18 10:19:00,30975454.0
2023-06-18 10:20:00,56094296.0
2023-06-18 10:21:00,55782568.0
2023-06-18 10:22:00,61520730.0
2023-06-18 10:23:00,57742214.0
2023-06-18 10:24:00,72546272.66666667
2023-06-18 10:25:00,83768888.0
2023-06-18 10:26:00,103603098.66666667
2023-06-18 10:27:00,103718866.0
2023-06-18 10:28:00,111973550.0
2023-06-18 10:29:00,114895966.0
2023-06-18 10:30:00,112733684.0
2023-06-18 10:31:00,118991818.0
2023-06-18 10:32:00,121210412.0
2023-06-18 10:33:00,122959892.0
2023-06-18 10:34:00,121704152.0
2023-06-18 10:35:00,131460894.0
2023-06-18 10:36:00,128032874.0
2023-06-18 10:37:00,135583250.0
2023-06-18 10:38:00,97757096.0
2023-06-18 10:39:00,104124440.0
2023-06-18 10:40:00,103967814.0
2023-06-18 10:41:00,108511322.0
2023-06-18 10:42:00,104350966.0
2023-06-18 10:43:00,103276844.0
2023-06-18 10:44:00,78377994.0
2023-06-18 10:45:00,81133014.0
2023-06-18 10:46:00,85368208.0
2023-06-18 10:47:00,89867095.33333334
2023-06-18 10:48:00,61850848.0
2023-06-18 10:49:00,63291918.0
2023-06-18 10:50:00,70723224.0
2023-06-18 10:51:00,64627354.0
2023-06-18 10:52:00,78488468.0
2023-06-18 10:53:00,79209122.0
2023-06-18 10:54:00,94610566.0
2023-06-18 10:55:00,102590446.0
2023-06-18 10:56:00,106704696.66666667
2023-06-18 10:57:00,116487866.0
2023-06-18 10:58:00,136020274.0
2023-06-18 10:59:00,129926468.0
2023-06-18 11:00:00,142965236.0
2023-06-18 11:01:00,143740402.0
2023-06-18 11:02:00,136322464.0
2023-06-18 11:03:00,150701908.0
2023-06-18 11:04:00,157431094.0
2023-06-18 11:05:00,153062964.0
2023-06-18 11:06:00,148580636.0
2023-06-18 11:07:00,158360106.0
2023-06-18 11:08:00,149938542.0
2023-06-18 11:09:00,156027614.66666666
2023-06-18 11:10:00,132632434.0
2023-06-18 11:11:00,134405254.0
2023-06-18 11:12:00,137154654.0
2023-06-18 11:13:00,136739816.0
2023-06-18 11:14:00,113790954.0
2023-06-18 11:15:00,116773684.0
2023-06-18 11:16:00,112784592.0
2023-06-18 11:17:00,120363496.66666666
2023-06-18 11:18:00,66304154.0
2023-06-18 11:19:00,63107254.0
2023-06-18 11:20:00,59021066.0
2023-06-18 11:21:00,69052016.0
2023-06-18 11:22:00,74391264.0
2023-06-18 11:23:00,87221644.0
2023-06-18 11:24:00,85578230.0
2023-06-18 11:25:00,93872908.0
2023-06-18 11:26:00,92288536.0
2023-06-18 11:27:00,122845160.0
2023-06-18 11:28:00,141137020.0
2023-06-18 11:29:00,138061008.0
2023-06-18 11:30:00,138944016.0
2023-06-18 11:31:00,147736616.0
2023-06-18 11:32:00,149731394.0
2023-06-18 11:33:00,145514156.0
2023-06-18 11:34:00,156773442.0
2023-06-18 11:35:00,153522022.0
2023-06-18 11:36:00,164007798.0
2023-06-18 11:37:00,162501592.0
2023-06-18 11:38:00,170862480.0
2023-06-18 11:39:00,167698524.0
2023-06-18 11:40:00,139186356.0
2023-06-18 11:41:00,138338584.0
2023-06-18 11:42:00,136599586.0
2023-06-18 11:43:00,146042154.66666666
2023-06-18 11:44:00,120790462.0
2023-06-18 11:45:00,124383932.0
2023-06-18 11:46:00,111480418.0
2023-06-18 11:47:00,117224656.0
2023-06-18 11:48:00,57067672.0
2023-06-18 11:49:00,72226168.0
2023-06-18 11:50:00,74521614.0
2023-06-18 11:51:00,70760274.0
2023-06-18 11:52:00,70462080.0
2023-06-18 11:53:00,90870906.0
2023-06-18 11:54:00,93449384.0
2023-06-18 11:55:00,90337960.0
2023-06-18 11:56:00,114917258.0
2023-06-18 11:57:00,120212546.0
2023-06-18 11:58:00,136361566.0
2023-06-18 11:59:00,144827054.0
2023-06-18 12:00:00,145349796.0
2023-06-18 12:01:00,155928540.0
2023-06-18 12:02:00,145411740.0
2023-06-18 12:03:00,160922814.0
2023-06-18 12:04:00,147582680.0
2023-06-18 12:05:00,163736854.0
2023-06-18 12:06:00,155594456.0
2023-06-18 12:07:00,160724916.0
2023-06-18 12:08:00,164380146.0
2023-06-18 12:09:00,168011978.0
2023-06-18 12:10:00,145879700.0
2023-06-18 12:11:00,147376274.0
2023-06-18 12:12:00,148352290.0
2023-06-18 12:13:00,143521252.0
2023-06-18 12:14:00,122408222.0
2023-06-18 12:15:00,126688690.0
2023-06-18 12:16:00,118832108.0
2023-06-18 12:17:00,125350604.0
2023-06-18 12:18:00,65427800.0
2023-06-18 12:19:00,73963866.0
2023-06-18 12:20:00,84339428.0
